ts_utc,team,threshold,wins_now,losses_now,model_p,ask,bid,sims,games_priced
2026-08-21T12:05,ATH,90,49,79,0.0,0.01,0.0,10000,511
2026-08-21T12:05,ATH,95,49,79,0.0,0.01,0.0,10000,511
2026-08-21T12:05,PIT,60,63,66,1.0,1.0,0.99,10000,511
2026-08-21T12:05,PIT,65,63,66,1.0,1.0,0.68,10000,511
2026-08-21T12:05,PIT,70,63,66,1.0,1.0,0.93,10000,511
2026-08-21T12:05,PIT,75,63,66,0.9745,0.99,0.81,10000,511
2026-08-21T12:05,PIT,80,63,66,0.5776,0.52,0.01,10000,511
2026-08-21T12:05,PIT,85,63,66,0.0566,0.54,0.01,10000,511
2026-08-21T12:05,SD,75,68,60,1.0,0.99,0.92,10000,511
2026-08-21T12:05,SD,80,68,60,0.9855,0.99,0.88,10000,511
2026-08-21T12:05,SD,85,68,60,0.6692,0.76,0.05,10000,511
2026-08-21T12:05,SD,90,68,60,0.0928,0.79,0.06,10000,511
2026-08-21T12:05,SD,95,68,60,0.0008,0.13,0.01,10000,511
2026-08-21T12:05,SD,100,68,60,0.0,0.08,0.0,10000,511
2026-08-21T12:05,SD,105,68,60,0.0,0.08,0.0,10000,511
2026-08-21T12:05,SEA,75,60,68,0.8747,0.98,0.53,10000,511
2026-08-21T12:05,SEA,80,60,68,0.285,0.96,0.12,10000,511
2026-08-21T12:05,SEA,85,60,68,0.0096,0.79,0.0,10000,511
2026-08-21T12:05,SEA,90,60,68,0.0,0.09,0.0,10000,511
2026-08-21T12:05,SEA,95,60,68,0.0,0.01,0.0,10000,511
2026-08-21T12:05,SEA,100,60,68,0.0,0.01,0.0,10000,511
2026-08-21T12:05,SEA,105,60,68,0.0,0.01,0.0,10000,511
2026-08-21T12:05,SF,65,52,75,0.8913,0.94,0.58,10000,511
2026-08-21T12:05,SF,70,52,75,0.3273,0.24,0.04,10000,511
2026-08-21T12:05,SF,75,52,75,0.0145,0.26,0.01,10000,511
2026-08-21T12:05,SF,80,52,75,0.0,0.06,0.01,10000,511
2026-08-21T12:05,SF,85,52,75,0.0,0.02,0.01,10000,511
2026-08-21T12:05,SF,90,52,75,0.0,0.01,0.0,10000,511
2026-08-21T12:05,SF,95,52,75,0.0,0.01,0.0,10000,511
2026-08-21T12:05,STL,60,66,63,1.0,1.0,0.99,10000,511
2026-08-21T12:05,STL,65,66,63,1.0,1.0,0.99,10000,511
2026-08-21T12:05,STL,70,66,63,1.0,1.0,0.94,10000,511
2026-08-21T12:05,STL,75,66,63,0.9986,0.99,0.39,10000,511
2026-08-21T12:05,STL,80,66,63,0.859,0.98,0.48,10000,511
2026-08-21T12:05,STL,85,66,63,0.2507,0.79,0.05,10000,511
2026-08-21T12:05,TEX,65,63,65,1.0,1.0,0.61,10000,511
2026-08-21T12:05,TEX,70,63,65,1.0,1.0,0.61,10000,511
2026-08-21T12:05,TEX,75,63,65,0.968,0.98,0.01,10000,511
2026-08-21T12:05,TEX,80,63,65,0.5498,0.68,0.4,10000,511
2026-08-21T12:05,TEX,85,63,65,0.0572,0.17,0.01,10000,511
2026-08-21T12:05,TEX,90,63,65,0.0004,0.04,0.0,10000,511
2026-08-21T12:05,TEX,95,63,65,0.0,0.27,0.0,10000,511
2026-08-21T12:05,TOR,75,63,66,0.9814,0.96,0.79,10000,511
2026-08-21T12:05,TOR,80,63,66,0.6308,0.78,0.22,10000,511
2026-08-21T12:05,TOR,85,63,66,0.0773,0.17,0.03,10000,511
2026-08-21T12:05,TOR,90,63,66,0.0006,0.08,0.0,10000,511
2026-08-21T12:05,TOR,95,63,66,0.0,0.01,0.0,10000,511
2026-08-21T12:05,TOR,100,63,66,0.0,0.01,0.0,10000,511
2026-08-21T12:05,TOR,105,63,66,0.0,0.01,0.0,10000,511
2026-08-21T12:05,MIN,60,63,65,1.0,1.0,0.99,10000,511
2026-08-21T12:05,MIN,65,63,65,1.0,1.0,0.98,10000,511
2026-08-21T12:05,MIN,70,63,65,1.0,0.99,0.78,10000,511
2026-08-21T12:05,MIN,75,63,65,0.9776,0.99,0.54,10000,511
2026-08-21T12:05,MIN,80,63,65,0.5978,0.64,0.11,10000,511
2026-08-21T12:05,MIN,85,63,65,0.0716,0.89,0.01,10000,511
2026-08-21T12:05,PHI,75,70,58,1.0,1.0,0.96,10000,511
2026-08-21T12:05,PHI,80,70,58,0.9973,0.99,0.87,10000,511
2026-08-21T12:05,PHI,85,70,58,0.8458,0.89,0.31,10000,511
2026-08-21T12:05,PHI,90,70,58,0.2387,0.45,0.07,10000,511
2026-08-21T12:05,PHI,95,70,58,0.0061,0.15,0.01,10000,511
2026-08-21T12:05,PHI,100,70,58,0.0,0.04,0.01,10000,511
2026-08-21T12:05,PHI,105,70,58,0.0,0.01,0.0,10000,511
2026-08-21T12:05,ATL,75,75,53,1.0,1.0,0.99,10000,511
2026-08-21T12:05,ATL,80,75,53,1.0,1.0,0.96,10000,511
2026-08-21T12:05,ATL,85,75,53,0.9963,0.99,0.76,10000,511
2026-08-21T12:05,ATL,90,75,53,0.8065,0.92,0.74,10000,511
2026-08-21T12:05,ATL,95,75,53,0.2023,0.47,0.31,10000,511
2026-08-21T12:05,ATL,100,75,53,0.005,0.13,0.02,10000,511
2026-08-21T12:05,ATL,105,75,53,0.0,0.07,0.02,10000,511
2026-08-21T12:05,CWS,60,66,61,1.0,1.0,0.99,10000,511
2026-08-21T12:05,CWS,65,66,61,1.0,1.0,0.99,10000,511
2026-08-21T12:05,CWS,70,66,61,1.0,1.0,0.97,10000,511
2026-08-21T12:05,CWS,75,66,61,0.9991,1.0,0.94,10000,511
2026-08-21T12:05,CWS,80,66,61,0.9194,0.99,0.63,10000,511
2026-08-21T12:05,CWS,85,66,61,0.3773,0.74,0.07,10000,511
2026-08-21T12:05,MIA,65,64,64,1.0,1.0,0.98,10000,511
2026-08-21T12:05,MIA,70,64,64,1.0,1.0,0.97,10000,511
2026-08-21T12:05,MIA,75,64,64,0.9842,0.98,0.91,10000,511
2026-08-21T12:05,MIA,80,64,64,0.643,0.62,0.06,10000,511
2026-08-21T12:05,MIA,85,64,64,0.0909,0.3,0.01,10000,511
2026-08-21T12:05,MIA,90,64,64,0.0012,0.24,0.0,10000,511
2026-08-21T12:05,MIA,95,64,64,0.0,0.22,0.0,10000,511
2026-08-21T12:05,MIL,75,79,49,1.0,1.0,0.99,10000,511
2026-08-21T12:05,MIL,80,79,49,1.0,1.0,0.99,10000,511
2026-08-21T12:05,MIL,85,79,49,1.0,0.99,0.95,10000,511
2026-08-21T12:05,MIL,90,79,49,0.9983,0.99,0.86,10000,511
2026-08-21T12:05,MIL,95,79,49,0.8702,0.98,0.77,10000,511
2026-08-21T12:05,MIL,100,79,49,0.2681,0.44,0.24,10000,511
2026-08-21T12:05,MIL,105,79,49,0.0078,0.14,0.01,10000,511
2026-08-22T11:58,LAA,55,51,78,1.0,0.99,0.94,10000,496
2026-08-22T11:58,LAA,60,51,78,0.9883,0.98,0.76,10000,496
2026-08-22T11:58,LAA,65,51,78,0.676,0.44,0.31,10000,496
2026-08-22T11:58,LAA,70,51,78,0.0991,0.3,0.01,10000,496
2026-08-22T11:58,LAA,75,51,78,0.0014,0.13,0.0,10000,496
2026-08-22T11:58,LAA,80,51,78,0.0,0.22,0.0,10000,496
2026-08-22T11:58,LAA,85,51,78,0.0,0.03,0.0,10000,496
2026-08-22T11:58,AZ,70,68,61,1.0,1.0,0.75,10000,496
2026-08-22T11:58,AZ,75,68,61,0.9999,1.0,0.91,10000,496
2026-08-22T11:58,AZ,80,68,61,0.9803,0.99,0.81,10000,496
2026-08-22T11:58,AZ,85,68,61,0.6201,0.98,0.01,10000,496
2026-08-22T11:58,AZ,90,68,61,0.0741,0.98,0.0,10000,496
2026-08-22T11:58,AZ,95,68,61,0.0007,0.15,0.0,10000,496
2026-08-22T11:58,BAL,65,62,67,1.0,1.0,0.75,10000,496
2026-08-22T11:58,BAL,70,62,67,0.9997,0.99,0.75,10000,496
2026-08-22T11:58,BAL,75,62,67,0.8862,0.98,0.77,10000,496
2026-08-22T11:58,BAL,80,62,67,0.2824,0.43,0.33,10000,496
2026-08-22T11:58,BAL,85,62,67,0.0078,0.22,0.01,10000,496
2026-08-22T11:58,BAL,90,62,67,0.0,0.11,0.0,10000,496
2026-08-22T11:58,BAL,95,62,67,0.0,0.05,0.0,10000,496
2026-08-22T11:58,CHC,75,74,55,1.0,1.0,0.93,10000,496
2026-08-22T11:58,CHC,80,74,55,1.0,1.0,0.95,10000,496
2026-08-22T11:58,CHC,85,74,55,0.985,1.0,0.96,10000,496
2026-08-22T11:58,CHC,90,74,55,0.6525,0.93,0.78,10000,496
2026-08-22T11:58,CHC,95,74,55,0.0883,0.58,0.18,10000,496
2026-08-22T11:58,CHC,100,74,55,0.0008,0.72,0.0,10000,496
2026-08-22T11:58,CHC,105,74,55,0.0,0.13,0.0,10000,496
2026-08-22T11:58,CIN,65,61,68,0.9999,0.99,0.03,10000,496
2026-08-22T11:58,CIN,70,61,68,0.9799,0.98,0.22,10000,496
2026-08-22T11:58,CIN,75,61,68,0.5953,0.78,0.03,10000,496
2026-08-22T11:58,CIN,80,61,68,0.0715,0.14,0.01,10000,496
2026-08-22T11:58,CIN,85,61,68,0.0008,0.05,0.0,10000,496
2026-08-22T11:58,CIN,90,61,68,0.0,0.03,0.0,10000,496
2026-08-22T11:58,CIN,95,61,68,0.0,0.05,0.0,10000,496
2026-08-22T11:58,CLE,65,63,66,1.0,1.0,0.6,10000,496
2026-08-22T11:58,CLE,70,63,66,1.0,1.0,0.6,10000,496
2026-08-22T11:58,CLE,75,63,66,0.9644,0.92,0.01,10000,496
2026-08-22T11:58,CLE,80,63,66,0.5255,0.64,0.44,10000,496
2026-08-22T11:58,CLE,85,63,66,0.0459,0.22,0.14,10000,496
2026-08-22T11:58,CLE,90,63,66,0.0,0.13,0.0,10000,496
2026-08-22T11:58,CLE,95,63,66,0.0,0.25,0.0,10000,496
2026-08-22T11:58,COL,55,50,78,1.0,0.99,0.96,10000,496
2026-08-22T11:58,COL,60,50,78,0.9624,0.98,0.77,10000,496
2026-08-22T11:58,COL,65,50,78,0.5101,0.41,0.31,10000,496
2026-08-22T11:58,DET,75,61,67,0.8968,0.96,0.76,10000,496
2026-08-22T11:58,DET,80,61,67,0.3133,0.59,0.03,10000,496
2026-08-22T11:58,DET,85,61,67,0.0137,0.2,0.01,10000,496
2026-08-22T11:58,DET,90,61,67,0.0,0.1,0.0,10000,496
2026-08-22T11:58,DET,95,61,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,DET,100,61,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,DET,105,61,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,HOU,70,65,64,1.0,0.99,0.75,10000,496
2026-08-22T11:58,HOU,75,65,64,0.9946,0.99,0.01,10000,496
2026-08-22T11:58,HOU,80,65,64,0.7945,0.96,0.65,10000,496
2026-08-22T11:58,HOU,85,65,64,0.1695,0.77,0.09,10000,496
2026-08-22T11:58,HOU,90,65,64,0.0042,0.15,0.0,10000,496
2026-08-22T11:58,HOU,95,65,64,0.0,0.12,0.0,10000,496
2026-08-22T11:58,KC,65,56,74,0.9874,0.97,0.63,10000,496
2026-08-22T11:58,KC,70,56,74,0.674,0.48,0.05,10000,496
2026-08-22T11:58,KC,75,56,74,0.095,0.12,0.02,10000,496
2026-08-22T11:58,KC,80,56,74,0.0008,0.1,0.02,10000,496
2026-08-22T11:58,KC,85,56,74,0.0,0.01,0.0,10000,496
2026-08-22T11:58,KC,90,56,74,0.0,0.01,0.0,10000,496
2026-08-22T11:58,KC,95,56,74,0.0,0.01,0.0,10000,496
2026-08-22T11:58,LAD,85,78,51,1.0,1.0,0.98,10000,496
2026-08-22T11:58,LAD,90,78,51,0.9878,0.99,0.94,10000,496
2026-08-22T11:58,LAD,95,78,51,0.7026,0.95,0.01,10000,496
2026-08-22T11:58,LAD,100,78,51,0.1124,0.53,0.43,10000,496
2026-08-22T11:58,LAD,105,78,51,0.0019,0.14,0.03,10000,496
2026-08-22T11:58,LAD,110,78,51,0.0,0.01,0.0,10000,496
2026-08-22T11:58,LAD,115,78,51,0.0,0.01,0.0,10000,496
2026-08-22T11:58,NYM,75,58,71,0.4847,0.78,0.37,10000,496
2026-08-22T11:58,NYM,80,58,71,0.0333,0.25,0.06,10000,496
2026-08-22T11:58,NYM,85,58,71,0.0001,0.04,0.0,10000,496
2026-08-22T11:58,NYM,90,58,71,0.0,0.02,0.0,10000,496
2026-08-22T11:58,NYM,95,58,71,0.0,0.01,0.0,10000,496
2026-08-22T11:58,NYM,100,58,71,0.0,0.01,0.0,10000,496
2026-08-22T11:58,NYM,105,58,71,0.0,0.01,0.0,10000,496
2026-08-22T11:58,ATH,65,49,80,0.4489,0.36,0.18,10000,496
2026-08-22T11:58,ATH,70,49,80,0.0301,0.02,0.0,10000,496
2026-08-22T11:58,ATH,75,49,80,0.0004,0.24,0.0,10000,496
2026-08-22T11:58,ATH,80,49,80,0.0,0.2,0.0,10000,496
2026-08-22T11:58,ATH,85,49,80,0.0,0.01,0.0,10000,496
2026-08-22T11:58,ATH,90,49,80,0.0,0.01,0.0,10000,496
2026-08-22T11:58,ATH,95,49,80,0.0,0.01,0.0,10000,496
2026-08-22T11:58,PIT,65,63,67,1.0,1.0,0.67,10000,496
2026-08-22T11:58,PIT,70,63,67,0.9996,1.0,0.93,10000,496
2026-08-22T11:58,PIT,75,63,67,0.9653,0.98,0.8,10000,496
2026-08-22T11:58,PIT,80,63,67,0.5165,0.5,0.11,10000,496
2026-08-22T11:58,PIT,85,63,67,0.0354,0.54,0.1,10000,496
2026-08-22T11:58,SD,75,69,60,1.0,0.99,0.92,10000,496
2026-08-22T11:58,SD,80,69,60,0.9907,0.99,0.52,10000,496
2026-08-22T11:58,SD,85,69,60,0.7169,0.74,0.05,10000,496
2026-08-22T11:58,SD,90,69,60,0.1245,0.76,0.06,10000,496
2026-08-22T11:58,SD,95,69,60,0.0022,0.94,0.01,10000,496
2026-08-22T11:58,SD,100,69,60,0.0,0.08,0.0,10000,496
2026-08-22T11:58,SD,105,69,60,0.0,0.08,0.0,10000,496
2026-08-22T11:58,SEA,75,61,68,0.9103,0.98,0.52,10000,496
2026-08-22T11:58,SEA,80,61,68,0.341,0.96,0.12,10000,496
2026-08-22T11:58,SEA,85,61,68,0.0147,0.79,0.0,10000,496
2026-08-22T11:58,SEA,90,61,68,0.0001,0.09,0.0,10000,496
2026-08-22T11:58,SEA,95,61,68,0.0,0.01,0.0,10000,496
2026-08-22T11:58,SEA,100,61,68,0.0,0.01,0.0,10000,496
2026-08-22T11:58,SEA,105,61,68,0.0,0.01,0.0,10000,496
2026-08-22T11:58,SF,65,52,76,0.871,0.94,0.58,10000,496
2026-08-22T11:58,SF,70,52,76,0.2748,0.34,0.03,10000,496
2026-08-22T11:58,SF,75,52,76,0.0124,0.39,0.01,10000,496
2026-08-22T11:58,SF,80,52,76,0.0,0.18,0.01,10000,496
2026-08-22T11:58,SF,85,52,76,0.0,0.02,0.0,10000,496
2026-08-22T11:58,SF,90,52,76,0.0,0.01,0.0,10000,496
2026-08-22T11:58,SF,95,52,76,0.0,0.01,0.0,10000,496
2026-08-22T11:58,STL,70,66,64,1.0,1.0,0.94,10000,496
2026-08-22T11:58,STL,75,66,64,0.9969,0.99,0.39,10000,496
2026-08-22T11:58,STL,80,66,64,0.8201,0.98,0.5,10000,496
2026-08-22T11:58,STL,85,66,64,0.189,0.79,0.05,10000,496
2026-08-22T11:58,TB,80,76,52,1.0,1.0,0.97,10000,496
2026-08-22T11:58,TB,85,76,52,0.9986,0.99,0.95,10000,496
2026-08-22T11:58,TB,90,76,52,0.8975,0.99,0.88,10000,496
2026-08-22T11:58,TB,95,76,52,0.326,0.69,0.52,10000,496
2026-08-22T11:58,TOR,75,63,67,0.976,0.96,0.78,10000,496
2026-08-22T11:58,TOR,80,63,67,0.573,0.77,0.22,10000,496
2026-08-22T11:58,TOR,85,63,67,0.0562,0.2,0.03,10000,496
2026-08-22T11:58,TOR,90,63,67,0.0003,0.08,0.0,10000,496
2026-08-22T11:58,TOR,95,63,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,TOR,100,63,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,TOR,105,63,67,0.0,0.01,0.0,10000,496
2026-08-22T11:58,MIN,65,63,66,1.0,1.0,0.98,10000,496
2026-08-22T11:58,MIN,70,63,66,0.9997,0.99,0.77,10000,496
2026-08-22T11:58,MIN,75,63,66,0.9676,0.99,0.54,10000,496
2026-08-22T11:58,MIN,80,63,66,0.5272,0.98,0.11,10000,496
2026-08-22T11:58,MIN,85,63,66,0.0479,0.89,0.01,10000,496
2026-08-22T11:58,PHI,75,71,58,1.0,1.0,0.96,10000,496
2026-08-22T11:58,PHI,80,71,58,0.9983,0.99,0.01,10000,496
2026-08-22T11:58,PHI,85,71,58,0.8802,0.97,0.31,10000,496
2026-08-22T11:58,PHI,90,71,58,0.2823,0.47,0.07,10000,496
2026-08-22T11:58,PHI,95,71,58,0.0089,0.16,0.01,10000,496
2026-08-22T11:58,PHI,100,71,58,0.0,0.04,0.01,10000,496
2026-08-22T11:58,PHI,105,71,58,0.0,0.01,0.0,10000,496
2026-08-22T11:58,CWS,70,67,61,1.0,1.0,0.97,10000,496
2026-08-22T11:58,CWS,75,67,61,0.9998,1.0,0.94,10000,496
2026-08-22T11:58,CWS,80,67,61,0.9469,0.98,0.62,10000,496
2026-08-22T11:58,CWS,85,67,61,0.4429,0.74,0.1,10000,496
2026-08-22T11:58,NYY,75,73,55,1.0,1.0,0.96,10000,496
2026-08-22T11:58,NYY,80,73,55,1.0,1.0,0.95,10000,496
2026-08-22T11:58,NYY,85,73,55,0.9946,1.0,0.7,10000,496
2026-08-22T11:58,NYY,90,73,55,0.7805,0.95,0.21,10000,496
2026-08-22T11:58,NYY,95,73,55,0.1654,0.28,0.02,10000,496
2026-08-22T11:58,NYY,100,73,55,0.0024,0.24,0.0,10000,496
2026-08-22T11:58,NYY,105,73,55,0.0,0.01,0.0,10000,496
2026-08-22T11:58,MIL,85,80,49,1.0,0.99,0.95,10000,496
2026-08-22T11:58,MIL,90,80,49,0.999,0.99,0.85,10000,496
2026-08-22T11:58,MIL,95,80,49,0.8981,0.98,0.76,10000,496
2026-08-22T11:58,MIL,100,80,49,0.3283,0.44,0.24,10000,496
2026-08-22T11:58,MIL,105,80,49,0.0117,0.15,0.02,10000,496
2026-08-23T11:57,LAA,55,52,78,1.0,0.99,0.95,10000,481
2026-08-23T11:57,LAA,60,52,78,0.992,0.98,0.76,10000,481
2026-08-23T11:57,LAA,65,52,78,0.7341,0.44,0.33,10000,481
2026-08-23T11:57,LAA,70,52,78,0.128,0.29,0.02,10000,481
2026-08-23T11:57,LAA,75,52,78,0.0011,0.13,0.0,10000,481
2026-08-23T11:57,LAA,80,52,78,0.0,0.22,0.0,10000,481
2026-08-23T11:57,LAA,85,52,78,0.0,0.03,0.0,10000,481
2026-08-23T11:57,AZ,70,68,62,1.0,1.0,0.75,10000,481
2026-08-23T11:57,AZ,75,68,62,0.9999,1.0,0.91,10000,481
2026-08-23T11:57,AZ,80,68,62,0.9672,0.99,0.82,10000,481
2026-08-23T11:57,AZ,85,68,62,0.519,0.98,0.01,10000,481
2026-08-23T11:57,AZ,90,68,62,0.0409,0.98,0.0,10000,481
2026-08-23T11:57,AZ,95,68,62,0.0,0.15,0.0,10000,481
2026-08-23T11:57,BAL,65,63,67,1.0,1.0,0.75,10000,481
2026-08-23T11:57,BAL,70,63,67,0.9994,0.99,0.76,10000,481
2026-08-23T11:57,BAL,75,63,67,0.9189,0.98,0.77,10000,481
2026-08-23T11:57,BAL,80,63,67,0.3535,0.41,0.26,10000,481
2026-08-23T11:57,BAL,85,63,67,0.0162,0.2,0.0,10000,481
2026-08-23T11:57,BAL,90,63,67,0.0,0.11,0.0,10000,481
2026-08-23T11:57,BAL,95,63,67,0.0,0.05,0.0,10000,481
2026-08-23T11:57,BOS,75,70,59,1.0,1.0,0.98,10000,481
2026-08-23T11:57,BOS,80,70,59,0.9974,0.99,0.92,10000,481
2026-08-23T11:57,BOS,85,70,59,0.843,0.92,0.73,10000,481
2026-08-23T11:57,BOS,90,70,59,0.2316,0.35,0.2,10000,481
2026-08-23T11:57,BOS,95,70,59,0.0048,0.3,0.01,10000,481
2026-08-23T11:57,BOS,100,70,59,0.0,0.05,0.0,10000,481
2026-08-23T11:57,BOS,105,70,59,0.0,0.01,0.0,10000,481
2026-08-23T11:57,CHC,75,74,56,1.0,1.0,0.93,10000,481
2026-08-23T11:57,CHC,80,74,56,1.0,1.0,0.95,10000,481
2026-08-23T11:57,CHC,85,74,56,0.9781,1.0,0.96,10000,481
2026-08-23T11:57,CHC,90,74,56,0.5861,0.93,0.48,10000,481
2026-08-23T11:57,CHC,95,74,56,0.058,0.6,0.15,10000,481
2026-08-23T11:57,CHC,100,74,56,0.0004,0.74,0.0,10000,481
2026-08-23T11:57,CHC,105,74,56,0.0,0.13,0.0,10000,481
2026-08-23T11:57,CIN,65,62,68,1.0,0.99,0.79,10000,481
2026-08-23T11:57,CIN,70,62,68,0.9924,0.99,0.5,10000,481
2026-08-23T11:57,CIN,75,62,68,0.6922,0.77,0.03,10000,481
2026-08-23T11:57,CIN,80,62,68,0.1006,0.13,0.01,10000,481
2026-08-23T11:57,CIN,85,62,68,0.0016,0.05,0.01,10000,481
2026-08-23T11:57,CIN,90,62,68,0.0,0.03,0.0,10000,481
2026-08-23T11:57,CIN,95,62,68,0.0,0.05,0.0,10000,481
2026-08-23T11:57,CLE,65,64,66,1.0,1.0,0.6,10000,481
2026-08-23T11:57,CLE,70,64,66,1.0,1.0,0.6,10000,481
2026-08-23T11:57,CLE,75,64,66,0.9749,0.92,0.01,10000,481
2026-08-23T11:57,CLE,80,64,66,0.5751,0.64,0.51,10000,481
2026-08-23T11:57,CLE,85,64,66,0.0579,0.21,0.14,10000,481
2026-08-23T11:57,CLE,90,64,66,0.0003,0.13,0.0,10000,481
2026-08-23T11:57,CLE,95,64,66,0.0,0.25,0.0,10000,481
2026-08-23T11:57,DET,75,61,68,0.8688,0.96,0.76,10000,481
2026-08-23T11:57,DET,80,61,68,0.2639,0.49,0.02,10000,481
2026-08-23T11:57,DET,85,61,68,0.0093,0.19,0.0,10000,481
2026-08-23T11:57,DET,90,61,68,0.0,0.09,0.0,10000,481
2026-08-23T11:57,DET,95,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,DET,100,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,DET,105,61,68,0.0,0.01,0.0,10000,481
2026-08-23T11:57,WSH,65,61,70,1.0,1.0,0.97,10000,481
2026-08-23T11:57,WSH,70,61,70,0.9929,0.99,0.87,10000,481
2026-08-23T11:57,WSH,75,61,70,0.721,0.8,0.01,10000,481
2026-08-23T11:57,WSH,80,61,70,0.1104,0.2,0.0,10000,481
2026-08-23T11:57,WSH,85,61,70,0.0011,0.1,0.0,10000,481
2026-08-23T11:57,NYM,75,59,71,0.5535,0.83,0.36,10000,481
2026-08-23T11:57,NYM,80,59,71,0.05,0.25,0.01,10000,481
2026-08-23T11:57,NYM,85,59,71,0.0002,0.04,0.0,10000,481
2026-08-23T11:57,NYM,90,59,71,0.0,0.02,0.0,10000,481
2026-08-23T11:57,NYM,95,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,NYM,100,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,NYM,105,59,71,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,65,50,80,0.515,0.36,0.1,10000,481
2026-08-23T11:57,ATH,70,50,80,0.0411,0.02,0.0,10000,481
2026-08-23T11:57,ATH,75,50,80,0.0002,0.24,0.0,10000,481
2026-08-23T11:57,ATH,80,50,80,0.0,0.2,0.0,10000,481
2026-08-23T11:57,ATH,85,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,90,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,ATH,95,50,80,0.0,0.01,0.0,10000,481
2026-08-23T11:57,SD,75,70,60,1.0,0.99,0.92,10000,481
2026-08-23T11:57,SD,80,70,60,0.9942,0.99,0.76,10000,481
2026-08-23T11:57,SD,85,70,60,0.7806,0.8,0.06,10000,481
2026-08-23T11:57,SD,90,70,60,0.1602,0.78,0.06,10000,481
2026-08-23T11:57,SD,95,70,60,0.0024,0.25,0.0,10000,481
2026-08-23T11:57,SD,100,70,60,0.0,0.08,0.0,10000,481
2026-08-23T11:57,SD,105,70,60,0.0,0.08,0.0,10000,481
2026-08-23T11:57,SF,65,52,77,0.8417,0.96,0.58,10000,481
2026-08-23T11:57,SF,70,52,77,0.2321,0.55,0.02,10000,481
2026-08-23T11:57,SF,75,52,77,0.0055,0.38,0.01,10000,481
2026-08-23T11:57,SF,80,52,77,0.0,0.07,0.01,10000,481
2026-08-23T11:57,SF,85,52,77,0.0,0.02,0.0,10000,481
2026-08-23T11:57,SF,90,52,77,0.0,0.01,0.0,10000,481
2026-08-23T11:57,SF,95,52,77,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,75,64,67,0.9857,0.96,0.78,10000,481
2026-08-23T11:57,TOR,80,64,67,0.6488,0.7,0.21,10000,481
2026-08-23T11:57,TOR,85,64,67,0.0775,0.2,0.02,10000,481
2026-08-23T11:57,TOR,90,64,67,0.0002,0.07,0.0,10000,481
2026-08-23T11:57,TOR,95,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,100,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,TOR,105,64,67,0.0,0.01,0.0,10000,481
2026-08-23T11:57,MIN,65,63,67,1.0,1.0,0.98,10000,481
2026-08-23T11:57,MIN,70,63,67,0.9995,0.99,0.77,10000,481
2026-08-23T11:57,MIN,75,63,67,0.9523,0.99,0.53,10000,481
2026-08-23T11:57,MIN,80,63,67,0.4674,0.98,0.11,10000,481
2026-08-23T11:57,MIN,85,63,67,0.0289,0.3,0.0,10000,481
2026-08-23T11:57,ATL,80,75,55,1.0,1.0,0.96,10000,481
2026-08-23T11:57,ATL,85,75,55,0.9922,0.99,0.75,10000,481
2026-08-23T11:57,ATL,90,75,55,0.7358,0.92,0.74,10000,481
2026-08-23T11:57,ATL,95,75,55,0.1233,0.28,0.01,10000,481
2026-08-23T11:57,ATL,100,75,55,0.0009,0.1,0.02,10000,481
2026-08-23T11:57,ATL,105,75,55,0.0,0.05,0.01,10000,481
2026-08-23T11:57,NYY,75,73,56,1.0,1.0,0.96,10000,481
2026-08-23T11:57,NYY,80,73,56,1.0,1.0,0.95,10000,481
2026-08-23T11:57,NYY,85,73,56,0.991,1.0,0.7,10000,481
2026-08-23T11:57,NYY,90,73,56,0.715,0.96,0.21,10000,481
2026-08-23T11:57,NYY,95,73,56,0.1212,0.25,0.02,10000,481
2026-08-23T11:57,NYY,100,73,56,0.0012,0.02,0.0,10000,481
2026-08-23T11:57,NYY,105,73,56,0.0,0.01,0.0,10000,481
2026-08-24T12:07,LAA,55,52,79,1.0,0.99,0.96,10000,466
2026-08-24T12:07,LAA,60,52,79,0.9901,0.98,0.78,10000,466
2026-08-24T12:07,LAA,65,52,79,0.7051,0.45,0.44,10000,466
2026-08-24T12:07,LAA,70,52,79,0.1042,0.26,0.03,10000,466
2026-08-24T12:07,LAA,75,52,79,0.0011,0.11,0.0,10000,466
2026-08-24T12:07,LAA,80,52,79,0.0,0.21,0.0,10000,466
2026-08-24T12:07,LAA,85,52,79,0.0,0.03,0.0,10000,466
2026-08-24T12:07,AZ,70,69,62,1.0,1.0,0.76,10000,466
